idmeter,timestamp,vr,vs,vt,ir,is,it,wh,varh
MTR0001,2024-01-24 16:15:00,220.53,219.34,219.88,8.69,6.07,3.88,0.566,0.229
MTR0001,2024-01-24 16:30:00,222.87,222.17,224.07,8.21,6.03,3.8,0.528,0.234
MTR0001,2024-01-24 16:45:00,221.44,219.14,224.25,8.31,6.27,3.74,0.536,0.202
MTR0001,2024-01-24 17:00:00,221.58,221.49,219.49,7.69,5.46,3.8,0.511,0.181
MTR0001,2024-01-24 17:15:00,220.03,221.85,223.13,8.08,5.42,3.43,0.547,0.178
MTR0001,2024-01-24 17:30:00,220.68,220.93,220.87,8.1,5.41,3.59,0.488,0.25
MTR0001,2024-01-24 17:45:00,220.56,220.89,219.46,8.17,5.6,3.46,0.474,0.25
MTR0001,2024-01-24 18:00:00,219.74,220.37,222.73,7.11,4.89,3.22,0.436,0.223
MTR0001,2024-01-24 18:15:00,221.79,220.77,220.2,7.6,4.96,3.32,0.441,0.261
MTR0001,2024-01-24 18:30:00,219.68,222.44,218.9,7.09,5.3,3.34,0.46,0.257
MTR0001,2024-01-24 18:45:00,220.07,222.19,223.23,7.36,5.09,3.0,0.455,0.181
MTR0001,2024-01-24 19:00:00,221.21,220.73,217.16,6.96,5.07,2.92,0.409,0.211
MTR0001,2024-01-24 19:15:00,224.03,222.24,222.79,6.68,4.97,3.22,0.392,0.22
MTR0001,2024-01-24 19:30:00,217.94,220.41,223.84,6.9,4.71,2.94,0.404,0.158
MTR0001,2024-01-24 19:45:00,220.98,223.72,220.38,6.68,4.95,2.97,0.406,0.24
MTR0001,2024-01-24 20:00:00,221.26,220.26,222.23,6.05,4.3,2.74,0.403,0.181
MTR0001,2024-01-24 20:15:00,220.81,225.01,224.88,6.3,4.58,2.98,0.398,0.184
MTR0001,2024-01-24 20:30:00,221.28,221.33,221.98,6.48,4.35,2.73,0.403,0.155
MTR0001,2024-01-24 20:45:00,222.54,220.32,223.47,6.33,4.39,2.7,0.38,0.192
MTR0001,2024-01-24 21:00:00,220.13,219.0,223.55,5.68,4.34,2.74,0.348,0.197
MTR0001,2024-01-24 21:15:00,221.03,220.62,221.37,5.8,4.27,2.78,0.379,0.136
MTR0001,2024-01-24 21:30:00,220.52,220.37,221.59,5.8,4.14,2.84,0.359,0.14
MTR0001,2024-01-24 21:45:00,220.04,222.77,223.79,6.02,4.23,2.44,0.381,0.156
MTR0001,2024-01-24 22:00:00,221.87,222.78,220.21,5.28,3.79,2.42,0.304,0.174
MTR0001,2024-01-24 22:15:00,220.64,220.0,222.63,5.52,3.63,2.82,0.332,0.174
MTR0001,2024-01-24 22:30:00,220.54,223.77,222.51,5.58,3.86,2.21,0.36,0.156
MTR0001,2024-01-24 22:45:00,220.19,219.13,221.52,5.78,3.88,2.39,0.373,0.167
MTR0001,2024-01-24 23:00:00,222.0,222.15,221.51,5.25,3.59,2.28,0.314,0.132
MTR0001,2024-01-24 23:15:00,216.95,218.82,226.25,5.12,3.91,2.31,0.304,0.13
MTR0001,2024-01-24 23:30:00,220.07,220.42,220.3,4.95,3.5,2.45,0.316,0.178
MTR0001,2024-01-24 23:45:00,221.61,221.6,218.81,5.22,3.78,2.18,0.351,0.156
MTR0001,2024-01-25 00:00:00,221.03,223.7,222.69,3.33,2.44,1.69,0.189,0.102
MTR0001,2024-01-25 00:15:00,220.2,220.0,221.27,3.71,2.34,1.52,0.202,0.09
MTR0001,2024-01-25 00:30:00,219.65,220.81,221.89,3.63,2.95,1.62,0.198,0.124
MTR0001,2024-01-25 00:45:00,222.37,219.61,222.03,3.52,2.78,1.39,0.225,0.109
MTR0001,2024-01-25 01:00:00,221.32,222.73,219.75,3.6,2.66,1.82,0.254,0.119
MTR0001,2024-01-25 01:15:00,219.81,221.21,221.18,3.79,2.43,1.55,0.244,0.078
MTR0001,2024-01-25 01:30:00,220.31,223.39,219.71,3.9,2.44,1.76,0.212,0.137
MTR0001,2024-01-25 01:45:00,222.57,221.01,222.09,3.63,2.26,1.63,0.195,0.09
MTR0001,2024-01-25 02:00:00,219.45,223.26,222.34,3.59,2.6,1.85,0.234,0.12
MTR0001,2024-01-25 02:15:00,221.23,219.97,222.01,3.78,2.55,1.75,0.22,0.129
MTR0001,2024-01-25 02:30:00,219.65,222.28,221.96,3.91,2.59,1.37,0.202,0.1
MTR0001,2024-01-25 02:45:00,219.57,223.18,221.16,3.41,2.68,1.67,0.201,0.124
MTR0001,2024-01-25 03:00:00,220.32,223.95,219.98,3.85,2.62,1.82,0.251,0.083
MTR0001,2024-01-25 03:15:00,221.59,223.71,219.95,3.55,3.04,1.48,0.216,0.087
MTR0001,2024-01-25 03:30:00,217.31,222.76,220.57,3.61,2.67,1.56,0.235,0.104
MTR0001,2024-01-25 03:45:00,221.62,222.77,222.37,3.57,2.66,1.32,0.251,0.104
MTR0001,2024-01-25 04:00:00,220.0,221.9,224.52,3.6,2.44,1.46,0.212,0.122
MTR0001,2024-01-25 04:15:00,221.2,218.89,221.15,3.8,2.54,1.51,0.202,0.118
MTR0001,2024-01-25 04:30:00,221.58,222.5,219.27,3.67,2.45,1.7,0.221,0.128
MTR0001,2024-01-25 04:45:00,220.85,221.6,218.15,3.87,2.57,1.67,0.207,0.133
MTR0001,2024-01-25 05:00:00,219.09,218.77,221.83,3.68,2.51,1.44,0.239,0.126
MTR0001,2024-01-25 05:15:00,218.34,221.43,222.58,4.01,2.55,1.46,0.239,0.116
MTR0001,2024-01-25 05:30:00,221.48,221.99,221.4,3.58,2.68,1.86,0.2,0.124
MTR0001,2024-01-25 05:45:00,219.57,219.72,223.25,3.68,2.71,1.71,0.206,0.084
MTR0001,2024-01-25 06:00:00,220.92,221.38,222.28,7.33,5.39,3.22,0.463,0.236
MTR0001,2024-01-25 06:15:00,220.81,221.78,221.05,7.56,5.02,3.2,0.456,0.159
MTR0001,2024-01-25 06:30:00,220.17,223.1,223.3,7.31,5.16,3.16,0.495,0.168
MTR0001,2024-01-25 06:45:00,220.74,219.44,219.7,7.08,5.18,3.17,0.461,0.169
MTR0001,2024-01-25 07:00:00,219.15,222.69,222.82,7.92,5.42,3.53,0.485,0.221
MTR0001,2024-01-25 07:15:00,220.19,220.67,218.28,7.81,5.64,3.66,0.491,0.189
MTR0001,2024-01-25 07:30:00,222.76,221.38,219.95,7.68,5.49,3.46,0.446,0.265
MTR0001,2024-01-25 07:45:00,221.7,224.89,219.09,7.97,5.54,3.53,0.462,0.247
MTR0001,2024-01-25 08:00:00,219.56,220.53,221.19,8.37,6.29,3.68,0.545,0.229
MTR0001,2024-01-25 08:15:00,221.22,222.9,222.08,8.45,6.19,3.65,0.508,0.307
MTR0001,2024-01-25 08:30:00,220.45,221.51,220.67,8.5,5.95,3.79,0.514,0.284
MTR0001,2024-01-25 08:45:00,220.76,222.5,221.67,8.76,5.96,3.85,0.536,0.288
MTR0001,2024-01-25 09:00:00,217.47,221.55,219.86,8.93,6.54,4.08,0.575,0.227
MTR0001,2024-01-25 09:15:00,220.4,221.82,219.34,8.87,6.44,3.76,0.496,0.289
MTR0001,2024-01-25 09:30:00,222.67,222.35,219.83,8.67,6.22,4.06,0.567,0.307
MTR0001,2024-01-25 09:45:00,223.16,222.7,221.34,8.81,6.42,3.85,0.564,0.212
MTR0001,2024-01-25 10:00:00,220.13,221.18,222.13,8.96,6.54,4.17,0.54,0.306
MTR0001,2024-01-25 10:15:00,221.7,220.55,225.56,9.47,6.76,3.96,0.558,0.282
MTR0001,2024-01-25 10:30:00,220.5,222.22,218.57,9.14,6.64,3.98,0.574,0.291
MTR0001,2024-01-25 10:45:00,221.21,219.6,222.61,9.46,6.78,4.21,0.54,0.342
MTR0001,2024-01-25 11:00:00,218.51,222.24,221.39,9.67,6.88,4.3,0.61,0.23
MTR0001,2024-01-25 11:15:00,221.31,223.13,222.58,9.51,6.58,4.1,0.577,0.289
MTR0001,2024-01-25 11:30:00,219.68,224.77,223.26,9.54,6.79,4.08,0.571,0.24
MTR0001,2024-01-25 11:45:00,219.08,219.53,221.48,9.16,6.86,4.33,0.6,0.3
MTR0001,2024-01-25 12:00:00,219.95,221.17,221.97,9.66,6.68,4.28,0.636,0.24
MTR0001,2024-01-25 12:15:00,220.11,222.7,220.84,9.57,6.7,4.29,0.596,0.303
MTR0001,2024-01-25 12:30:00,220.95,221.2,221.6,9.59,6.66,4.07,0.621,0.2
MTR0001,2024-01-25 12:45:00,222.9,220.82,220.94,9.68,6.85,4.55,0.598,0.314
MTR0001,2024-01-25 13:00:00,221.34,221.0,220.29,9.43,6.34,4.13,0.574,0.233
MTR0001,2024-01-25 13:15:00,218.33,220.72,221.04,9.59,6.48,4.29,0.586,0.243
MTR0001,2024-01-25 13:30:00,222.54,223.15,224.56,9.67,6.59,4.24,0.556,0.257
MTR0001,2024-01-25 13:45:00,220.01,221.08,220.31,9.53,6.74,4.22,0.54,0.315
MTR0001,2024-01-25 14:00:00,222.16,222.29,221.23,9.07,6.38,3.97,0.546,0.214
MTR0001,2024-01-25 14:15:00,218.78,222.34,221.68,9.03,6.31,4.01,0.555,0.32
MTR0001,2024-01-25 14:30:00,220.15,222.46,223.09,9.3,6.65,4.1,0.591,0.215
MTR0001,2024-01-25 14:45:00,220.07,220.83,221.68,9.17,6.25,4.3,0.546,0.25
MTR0001,2024-01-25 15:00:00,221.0,217.39,220.62,9.12,6.45,3.89,0.562,0.213
MTR0001,2024-01-25 15:15:00,219.94,218.71,220.79,8.84,6.53,3.9,0.585,0.215
MTR0001,2024-01-25 15:30:00,217.82,222.3,220.5,8.78,6.11,3.92,0.561,0.199
MTR0001,2024-01-25 15:45:00,222.07,223.37,220.55,8.74,6.64,4.0,0.509,0.259
MTR0001,2024-01-25 16:00:00,216.53,221.49,222.99,8.47,6.19,3.89,0.557,0.254
MTR0001,2024-01-25 16:15:00,220.66,220.98,220.98,8.66,5.88,3.89,0.528,0.277
MTR0001,2024-01-25 16:30:00,220.5,223.59,221.94,8.44,5.97,3.61,0.509,0.26
MTR0001,2024-01-25 16:45:00,222.61,222.22,225.2,8.53,6.06,3.8,0.534,0.299
MTR0001,2024-01-25 17:00:00,219.08,222.38,219.49,7.88,5.72,3.74,0.455,0.28
MTR0001,2024-01-25 17:15:00,220.0,225.24,219.59,7.8,5.52,3.46,0.495,0.16
MTR0001,2024-01-25 17:30:00,221.31,222.94,222.69,7.88,5.48,3.64,0.499,0.225
MTR0001,2024-01-25 17:45:00,219.84,222.06,222.32,7.7,5.45,3.18,0.433,0.207
MTR0001,2024-01-25 18:00:00,221.05,220.5,222.1,7.47,5.06,3.22,0.466,0.186
MTR0001,2024-01-25 18:15:00,219.88,223.96,223.39,7.35,5.21,3.14,0.464,0.24
MTR0001,2024-01-25 18:30:00,220.91,221.04,222.93,7.17,5.26,3.17,0.478,0.21
MTR0001,2024-01-25 18:45:00,222.02,221.85,220.79,7.33,5.44,3.24,0.457,0.19
MTR0001,2024-01-25 19:00:00,221.76,221.34,220.41,6.62,4.92,3.15,0.448,0.146
MTR0001,2024-01-25 19:15:00,221.97,221.51,222.42,6.85,4.84,2.96,0.398,0.218
MTR0001,2024-01-25 19:30:00,221.39,222.53,221.01,6.58,4.94,3.06,0.429,0.211
MTR0001,2024-01-25 19:45:00,220.85,217.61,221.89,6.84,4.97,2.9,0.404,0.21
MTR0001,2024-01-25 20:00:00,220.07,221.18,220.88,6.36,4.56,2.86,0.425,0.146
MTR0001,2024-01-25 20:15:00,220.73,219.31,222.68,6.22,4.5,2.75,0.364,0.192
MTR0001,2024-01-25 20:30:00,222.15,219.39,225.27,6.43,4.42,2.66,0.423,0.17
MTR0001,2024-01-25 20:45:00,221.64,220.89,221.2,6.12,4.47,2.74,0.377,0.164
MTR0001,2024-01-25 21:00:00,222.99,223.34,221.81,5.46,4.47,2.57,0.395,0.128
MTR0001,2024-01-25 21:15:00,219.97,222.8,222.83,5.97,3.88,2.56,0.354,0.139
MTR0001,2024-01-25 21:30:00,222.35,222.91,221.11,5.85,4.35,2.74,0.389,0.187
MTR0001,2024-01-25 21:45:00,220.73,224.93,221.57,5.77,3.98,2.54,0.376,0.16
MTR0001,2024-01-25 22:00:00,222.73,223.09,223.58,5.42,3.77,2.43,0.318,0.132
MTR0001,2024-01-25 22:15:00,221.34,220.34,218.91,5.33,3.76,2.14,0.339,0.143
MTR0001,2024-01-25 22:30:00,216.64,224.29,222.53,5.33,3.84,2.25,0.338,0.166
MTR0001,2024-01-25 22:45:00,221.97,220.7,217.27,5.61,3.96,2.66,0.348,0.137
MTR0001,2024-01-25 23:00:00,222.84,221.88,223.87,5.4,3.71,2.37,0.349,0.176
MTR0001,2024-01-25 23:15:00,220.77,221.12,221.49,5.48,3.65,2.54,0.343,0.117
MTR0001,2024-01-25 23:30:00,222.87,218.13,219.64,5.11,3.53,2.55,0.339,0.149
MTR0001,2024-01-25 23:45:00,222.41,218.64,223.1,5.2,3.64,2.45,0.301,0.179
MTR0001,2024-01-26 00:00:00,223.69,222.78,223.32,3.49,2.63,1.71,0.243,0.138
MTR0001,2024-01-26 00:15:00,220.27,222.92,224.28,3.46,2.87,1.67,0.199,0.134
MTR0001,2024-01-26 00:30:00,222.47,219.7,220.78,3.55,2.75,1.83,0.2,0.134
MTR0001,2024-01-26 00:45:00,220.4,219.14,222.21,3.59,2.75,1.61,0.238,0.076
MTR0001,2024-01-26 01:00:00,221.04,220.72,219.48,3.73,2.51,1.67,0.201,0.127
MTR0001,2024-01-26 01:15:00,222.09,221.63,223.39,3.76,2.43,1.58,0.237,0.116
MTR0001,2024-01-26 01:30:00,219.85,220.81,220.85,3.64,2.32,1.61,0.193,0.112
MTR0001,2024-01-26 01:45:00,222.61,220.68,219.44,3.85,2.78,1.74,0.253,0.113
MTR0001,2024-01-26 02:00:00,220.09,221.93,223.35,3.72,2.41,1.57,0.258,0.109
MTR0001,2024-01-26 02:15:00,223.29,223.3,220.11,3.72,2.69,1.43,0.243,0.138
MTR0001,2024-01-26 02:30:00,221.61,219.45,218.97,3.71,2.73,1.62,0.221,0.116
MTR0001,2024-01-26 02:45:00,219.84,223.39,222.62,3.55,2.52,1.53,0.235,0.101
MTR0001,2024-01-26 03:00:00,219.19,219.17,221.81,3.7,2.89,1.77,0.246,0.12
MTR0001,2024-01-26 03:15:00,220.94,221.42,222.52,3.76,2.51,1.51,0.197,0.118
MTR0001,2024-01-26 03:30:00,219.03,220.96,222.85,3.52,2.52,1.65,0.231,0.13
MTR0001,2024-01-26 03:45:00,220.63,223.63,221.22,3.71,2.51,1.58,0.221,0.09
MTR0001,2024-01-26 04:00:00,219.77,221.9,219.38,3.72,2.7,1.55,0.219,0.12
MTR0001,2024-01-26 04:15:00,219.21,221.88,218.95,3.53,2.57,1.68,0.204,0.118
MTR0001,2024-01-26 04:30:00,223.27,222.73,223.46,3.82,2.72,1.58,0.221,0.137
MTR0001,2024-01-26 04:45:00,219.68,222.02,222.13,3.82,2.66,1.77,0.233,0.141
MTR0001,2024-01-26 05:00:00,218.52,219.98,223.16,3.67,2.54,1.6,0.234,0.077
MTR0001,2024-01-26 05:15:00,221.12,221.79,220.04,3.76,2.58,1.34,0.219,0.105
MTR0001,2024-01-26 05:30:00,223.19,220.78,220.0,3.49,2.84,1.48,0.157,0.124
MTR0001,2024-01-26 05:45:00,219.76,220.12,221.78,3.45,2.78,1.77,0.234,0.094
MTR0001,2024-01-26 06:00:00,221.17,221.85,220.65,7.37,5.09,3.24,0.442,0.179
MTR0001,2024-01-26 06:15:00,219.41,218.06,220.2,7.56,4.92,3.34,0.439,0.245
MTR0001,2024-01-26 06:30:00,221.49,224.14,221.12,7.55,5.51,3.25,0.487,0.249
MTR0001,2024-01-26 06:45:00,220.71,220.93,222.13,7.36,5.14,3.37,0.448,0.222
MTR0001,2024-01-26 07:00:00,221.57,222.48,222.1,8.01,5.61,3.37,0.505,0.241
MTR0001,2024-01-26 07:15:00,219.74,221.51,220.13,7.81,5.65,3.65,0.537,0.231
MTR0001,2024-01-26 07:30:00,221.31,223.97,221.28,8.02,5.43,3.48,0.465,0.258
MTR0001,2024-01-26 07:45:00,224.81,220.27,222.47,7.94,5.77,3.62,0.495,0.237
MTR0001,2024-01-26 08:00:00,222.42,223.42,218.11,8.36,5.83,3.78,0.552,0.244
MTR0001,2024-01-26 08:15:00,221.43,221.78,222.72,8.5,6.29,3.9,0.518,0.303
MTR0001,2024-01-26 08:30:00,222.72,220.93,223.03,8.47,6.23,3.6,0.533,0.275
MTR0001,2024-01-26 08:45:00,216.79,223.25,218.44,8.78,5.76,3.76,0.561,0.203
MTR0001,2024-01-26 09:00:00,220.74,221.73,221.61,8.79,6.37,3.93,0.54,0.275
MTR0001,2024-01-26 09:15:00,221.63,221.39,222.03,8.71,6.5,3.88,0.563,0.306
MTR0001,2024-01-26 09:30:00,219.86,221.4,221.54,9.19,6.54,4.06,0.54,0.323
MTR0001,2024-01-26 09:45:00,220.04,222.25,222.19,9.06,6.33,3.65,0.576,0.189
MTR0001,2024-01-26 10:00:00,219.33,222.1,220.71,9.23,6.54,4.02,0.529,0.325
MTR0001,2024-01-26 10:15:00,221.72,221.38,221.37,8.88,6.52,3.96,0.572,0.23
MTR0001,2024-01-26 10:30:00,218.14,223.11,220.07,9.22,6.64,4.34,0.577,0.292
MTR0001,2024-01-26 10:45:00,219.74,223.17,221.24,9.2,6.66,4.09,0.537,0.334
MTR0001,2024-01-26 11:00:00,220.89,223.66,221.77,9.37,6.9,4.25,0.605,0.213
MTR0001,2024-01-26 11:15:00,222.41,223.16,222.69,9.55,6.77,4.24,0.597,0.296
MTR0001,2024-01-26 11:30:00,222.32,220.63,219.77,9.47,6.66,4.34,0.6,0.247
MTR0001,2024-01-26 11:45:00,220.22,222.13,222.77,9.49,6.77,4.11,0.586,0.339
MTR0001,2024-01-26 12:00:00,218.82,221.98,222.74,9.55,6.98,4.37,0.578,0.309
MTR0001,2024-01-26 12:15:00,218.13,222.0,224.22,9.61,6.65,4.33,0.612,0.247
MTR0001,2024-01-26 12:30:00,219.25,221.09,222.55,9.56,6.98,4.37,0.564,0.32
MTR0001,2024-01-26 12:45:00,220.15,221.47,223.13,9.5,6.93,4.19,0.572,0.265
MTR0001,2024-01-26 13:00:00,222.25,223.86,219.18,9.43,6.86,4.19,0.609,0.237
MTR0001,2024-01-26 13:15:00,220.49,221.53,221.25,9.54,6.83,4.19,0.567,0.284
MTR0001,2024-01-26 13:30:00,222.07,221.6,219.08,9.54,6.7,4.19,0.593,0.272
MTR0001,2024-01-26 13:45:00,223.05,221.79,218.07,9.54,6.41,4.29,0.565,0.278
MTR0001,2024-01-26 14:00:00,222.59,223.75,221.15,9.28,6.7,3.92,0.544,0.323
MTR0001,2024-01-26 14:15:00,222.19,220.94,222.47,9.44,6.61,4.22,0.555,0.289
MTR0001,2024-01-26 14:30:00,220.37,222.46,221.01,9.15,6.62,4.28,0.556,0.327
MTR0001,2024-01-26 14:45:00,217.42,221.91,220.89,9.38,6.51,4.03,0.562,0.248
MTR0001,2024-01-26 15:00:00,221.28,220.44,219.86,9.12,6.36,3.76,0.508,0.33
MTR0001,2024-01-26 15:15:00,221.71,220.49,221.34,8.92,6.29,3.92,0.562,0.257
MTR0001,2024-01-26 15:30:00,222.8,222.14,225.02,9.0,6.46,3.97,0.535,0.303
MTR0001,2024-01-26 15:45:00,220.29,223.45,221.81,8.54,6.32,3.82,0.527,0.211
MTR0001,2024-01-26 16:00:00,221.68,221.26,221.39,8.36,6.06,3.72,0.464,0.288
MTR0001,2024-01-26 16:15:00,220.46,222.07,220.13,8.51,6.0,3.84,0.496,0.235
MTR0001,2024-01-26 16:30:00,221.52,219.62,221.3,8.52,5.95,3.84,0.554,0.267
MTR0001,2024-01-26 16:45:00,220.55,224.3,220.76,8.46,5.83,3.56,0.553,0.244
MTR0001,2024-01-26 17:00:00,219.37,222.77,220.67,7.97,5.63,3.79,0.507,0.242
MTR0001,2024-01-26 17:15:00,220.26,223.18,221.7,7.67,5.42,3.8,0.496,0.188
MTR0001,2024-01-26 17:30:00,220.4,219.36,220.0,8.03,5.55,3.53,0.497,0.19
MTR0001,2024-01-26 17:45:00,220.51,222.28,222.89,8.0,5.65,3.55,0.536,0.186
MTR0001,2024-01-26 18:00:00,221.18,224.17,221.35,7.42,5.32,3.12,0.481,0.167
MTR0001,2024-01-26 18:15:00,219.17,223.02,224.04,7.43,5.17,3.45,0.456,0.192
MTR0001,2024-01-26 18:30:00,220.04,219.92,223.44,7.55,5.17,3.21,0.445,0.205
MTR0001,2024-01-26 18:45:00,219.75,220.94,222.25,7.01,5.3,3.19,0.434,0.167
MTR0001,2024-01-26 19:00:00,219.59,223.12,221.0,6.7,4.71,3.0,0.415,0.211
MTR0001,2024-01-26 19:15:00,220.64,220.47,221.09,6.8,4.77,2.93,0.404,0.232
MTR0001,2024-01-26 19:30:00,222.31,220.03,220.07,6.73,4.9,2.83,0.377,0.235
MTR0001,2024-01-26 19:45:00,221.73,220.07,222.32,6.9,4.9,3.05,0.4,0.24
MTR0001,2024-01-26 20:00:00,219.03,218.84,220.81,6.19,4.54,2.78,0.361,0.192
MTR0001,2024-01-26 20:15:00,222.57,220.21,222.01,6.43,4.24,2.61,0.37,0.218
MTR0001,2024-01-26 20:30:00,221.47,221.53,220.86,6.31,4.4,3.05,0.391,0.227
MTR0001,2024-01-26 20:45:00,220.91,221.24,220.04,6.3,4.57,2.51,0.415,0.218
MTR0001,2024-01-26 21:00:00,218.41,220.51,220.56,5.67,4.04,2.63,0.34,0.152
MTR0001,2024-01-26 21:15:00,217.6,224.28,223.0,5.82,4.03,2.52,0.371,0.148
MTR0001,2024-01-26 21:30:00,220.67,221.55,221.45,5.99,3.93,2.84,0.374,0.186
MTR0001,2024-01-26 21:45:00,219.31,223.69,221.75,5.7,3.68,2.67,0.311,0.139
MTR0001,2024-01-26 22:00:00,221.34,221.03,220.22,5.46,3.71,2.7,0.356,0.142
MTR0001,2024-01-26 22:15:00,223.14,222.15,225.38,5.43,3.89,2.33,0.358,0.141
MTR0001,2024-01-26 22:30:00,221.58,222.89,221.74,5.4,3.77,2.32,0.305,0.162
MTR0001,2024-01-26 22:45:00,220.01,220.33,221.47,5.38,3.93,2.48,0.382,0.133
MTR0001,2024-01-26 23:00:00,220.47,221.44,223.2,5.42,3.76,2.51,0.331,0.192
MTR0001,2024-01-26 23:15:00,221.68,222.59,220.84,5.19,3.66,2.08,0.337,0.122
MTR0001,2024-01-26 23:30:00,219.63,222.18,223.52,5.08,3.76,2.2,0.31,0.181
MTR0001,2024-01-26 23:45:00,222.17,223.65,224.54,5.18,3.72,2.36,0.314,0.144
MTR0001,2024-01-27 00:00:00,221.37,221.0,222.2,3.86,2.54,1.63,0.217,0.107
MTR0001,2024-01-27 00:15:00,217.39,222.09,219.59,3.68,2.38,1.68,0.205,0.095
MTR0001,2024-01-27 00:30:00,220.54,221.07,221.5,3.54,2.75,1.76,0.194,0.128
MTR0001,2024-01-27 00:45:00,220.39,220.41,222.92,3.46,2.58,1.79,0.224,0.093
MTR0001,2024-01-27 01:00:00,220.32,220.61,221.91,3.68,2.52,1.82,0.255,0.11
MTR0001,2024-01-27 01:15:00,221.51,224.02,223.28,3.8,2.56,1.58,0.229,0.106
MTR0001,2024-01-27 01:30:00,218.06,219.72,221.24,3.73,2.4,1.62,0.213,0.11
MTR0001,2024-01-27 01:45:00,220.89,221.44,220.41,3.59,2.84,1.75,0.214,0.124
MTR0001,2024-01-27 02:00:00,220.08,221.6,221.94,3.36,2.38,1.65,0.232,0.08
MTR0001,2024-01-27 02:15:00,220.0,219.16,222.33,3.49,2.56,1.63,0.182,0.127
MTR0001,2024-01-27 02:30:00,218.21,224.0,222.1,3.7,2.82,1.66,0.21,0.094
MTR0001,2024-01-27 02:45:00,221.0,222.32,223.39,3.6,2.46,1.55,0.246,0.106
MTR0001,2024-01-27 03:00:00,222.8,221.33,222.56,3.41,2.52,1.44,0.234,0.081
MTR0001,2024-01-27 03:15:00,221.26,220.88,222.73,3.49,2.45,1.83,0.235,0.109
MTR0001,2024-01-27 03:30:00,219.33,220.77,223.65,3.5,2.67,1.67,0.227,0.078
MTR0001,2024-01-27 03:45:00,221.26,221.87,220.5,3.38,2.56,1.75,0.205,0.102
MTR0001,2024-01-27 04:00:00,221.83,221.23,221.08,3.67,2.47,1.87,0.225,0.116
MTR0001,2024-01-27 04:15:00,219.77,224.03,222.96,3.85,2.53,1.57,0.233,0.09
MTR0001,2024-01-27 04:30:00,221.52,219.32,220.1,3.86,2.78,1.69,0.208,0.141
MTR0001,2024-01-27 04:45:00,220.99,220.04,222.44,3.59,2.98,1.72,0.258,0.1
MTR0001,2024-01-27 05:00:00,220.8,222.54,221.73,3.92,2.57,1.56,0.193,0.136
MTR0001,2024-01-27 05:15:00,219.08,222.51,221.04,3.71,2.53,1.66,0.222,0.118
MTR0001,2024-01-27 05:30:00,219.45,220.51,218.66,3.84,2.62,1.46,0.213,0.117
MTR0001,2024-01-27 05:45:00,219.21,224.63,219.37,3.6,2.78,1.46,0.196,0.088
MTR0001,2024-01-27 06:00:00,221.14,221.42,223.2,7.54,5.37,3.23,0.491,0.193
MTR0001,2024-01-27 06:15:00,220.63,221.58,221.12,7.38,4.88,3.29,0.442,0.232
MTR0001,2024-01-27 06:30:00,218.95,221.07,219.45,7.44,5.19,3.21,0.46,0.224
MTR0001,2024-01-27 06:45:00,220.21,221.71,218.86,7.29,5.18,3.53,0.445,0.254
MTR0001,2024-01-27 07:00:00,219.99,221.01,223.62,7.92,5.46,3.38,0.507,0.187
MTR0001,2024-01-27 07:15:00,220.54,220.96,222.9,7.99,5.5,3.44,0.478,0.283
MTR0001,2024-01-27 07:30:00,220.18,219.62,222.29,8.12,5.99,3.58,0.489,0.288
MTR0001,2024-01-27 07:45:00,220.86,220.28,222.04,7.65,5.87,3.78,0.523,0.183
MTR0001,2024-01-27 08:00:00,221.94,220.73,220.45,8.4,5.93,3.65,0.46,0.299
MTR0001,2024-01-27 08:15:00,219.08,221.69,224.41,8.24,5.96,3.67,0.515,0.264
MTR0001,2024-01-27 08:30:00,223.47,223.41,220.76,8.33,6.01,3.54,0.537,0.252
MTR0001,2024-01-27 08:45:00,221.23,221.0,222.92,8.4,5.95,3.66,0.519,0.264
MTR0001,2024-01-27 09:00:00,219.0,221.79,219.92,8.89,6.2,3.83,0.531,0.251
MTR0001,2024-01-27 09:15:00,220.06,220.18,222.44,8.8,6.25,3.64,0.541,0.286
MTR0001,2024-01-27 09:30:00,219.34,220.39,219.99,9.0,6.19,4.0,0.535,0.25
MTR0001,2024-01-27 09:45:00,219.71,224.63,220.57,8.73,6.17,3.96,0.556,0.197
MTR0001,2024-01-27 10:00:00,220.0,223.05,219.16,9.36,6.69,4.26,0.57,0.271
MTR0001,2024-01-27 10:15:00,219.26,221.09,223.4,9.09,6.48,4.27,0.546,0.308
MTR0001,2024-01-27 10:30:00,222.31,222.64,221.58,9.22,6.28,4.31,0.624,0.238
MTR0001,2024-01-27 10:45:00,218.32,221.77,223.71,9.36,6.54,4.16,0.531,0.329
MTR0001,2024-01-27 11:00:00,218.75,221.61,221.86,9.33,7.0,4.23,0.571,0.31
MTR0001,2024-01-27 11:15:00,218.83,224.42,221.83,9.58,6.48,4.12,0.611,0.222
MTR0001,2024-01-27 11:30:00,218.66,221.84,220.82,9.56,6.6,4.13,0.561,0.325
MTR0001,2024-01-27 11:45:00,221.45,221.8,221.8,9.86,6.6,4.21,0.572,0.29
MTR0001,2024-01-27 12:00:00,219.78,219.91,219.47,9.4,6.81,4.26,0.601,0.194
MTR0001,2024-01-27 12:15:00,220.97,222.3,222.51,9.4,6.67,4.08,0.556,0.319
